"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1","correct_instructions_2","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_cont_e_block_message","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_form_consent","count_info_forms","count_instructions_1","count_instructions_2","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_pause_feedback","count_personal_details_form_1","count_personal_details_form_2","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_p_block_message","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_2","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_education","subject_gender","subject_german_native","subject_handedness","subject_language_other","subject_nr","subject_other_native_lang","subject_parity","time_block_activation","time_block_exit","time_block_info_QA","time_cont_e_block_message","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_form_consent","time_info_forms","time_instructions_1","time_instructions_2","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_pause_feedback","time_personal_details_form_1","time_personal_details_form_2","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_p_block_message","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","yes","100","1299","1299","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","f","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","NA","NA","0","0","0","0","NA","0","0","0","0","0","0","0","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","0","0","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","f","f","NA","NA","space","space","f","1299","18259","NA","NA","29037","7892","1299","2","legacy","1024","1","44100","-16","experiment","flal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2187692","2186185","2188993","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2187692","2187692","NA","NA","2186181","NAP perception","1","1299","1","yes","1024"
"100","yes","100","1156.5","1156.5","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","j","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","1","1","1","0","0","NA","NA","0","0","0","0","NA","0","0","1","1","1","1","1","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","1","1","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","j","f","NA","NA","space","space","j","1014","18259","NA","NA","29037","7892","1014","2","legacy","1024","1","44100","-16","experiment","lepal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2190778","2189273","2191793","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2190777","2190777","NA","NA","2189269","NAP perception","2","2313","2","yes","1024"
"100","yes","100","1082.33333333","1082.33333333","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","j","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","2","2","2","0","0","NA","NA","0","0","0","0","NA","0","0","2","2","2","2","2","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","2","2","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","j","f","NA","NA","space","space","j","934","18259","NA","NA","29037","7892","934","2","legacy","1024","1","44100","-16","experiment","emtal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2193553","2192050","2194488","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2193553","2193553","NA","NA","2192046","NAP perception","3","3247","3","yes","1024"
"100","yes","100","1046","1046","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","f","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","3","3","3","0","0","NA","NA","0","0","0","0","NA","0","0","3","3","3","3","3","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","3","3","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","f","f","NA","NA","space","space","f","937","18259","NA","NA","29037","7892","937","2","legacy","1024","1","44100","-16","experiment","ʃpal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2196261","2194757","2197199","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2196260","2196260","NA","NA","2194753","NAP perception","4","4184","4","yes","1024"
"100","yes","100","1023.4","1023.4","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","j","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","4","4","4","0","0","NA","NA","0","0","0","0","NA","0","0","4","4","4","4","4","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","4","4","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","j","f","NA","NA","space","space","j","933","18259","NA","NA","29037","7892","933","2","legacy","1024","1","44100","-16","experiment","nefal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2198990","2197485","2199924","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2198990","2198990","NA","NA","2197481","NAP perception","5","5117","5","yes","1024"
"100","yes","100","1015","1015","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","f","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","5","5","5","0","0","NA","NA","0","0","0","0","NA","0","0","5","5","5","5","5","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","5","5","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","f","f","NA","NA","space","space","f","973","18259","NA","NA","29037","7892","973","2","legacy","1024","1","44100","-16","experiment","sfal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2201711","2200203","2202685","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2201711","2201711","NA","NA","2200199","NAP perception","6","6090","6","yes","1024"
"100","yes","100","999","999","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","f","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","6","6","6","0","0","NA","NA","0","0","0","0","NA","0","0","6","6","6","6","6","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","6","6","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","f","f","NA","NA","space","space","f","903","18259","NA","NA","29037","7892","903","2","legacy","1024","1","44100","-16","experiment","zmal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2204469","2202966","2205373","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2204469","2204469","NA","NA","2202962","NAP perception","7","6993","7","yes","1024"
"100","yes","100","995.5","995.5","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","j","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","7","7","7","0","0","NA","NA","0","0","0","0","NA","0","0","7","7","7","7","7","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","7","7","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","j","f","NA","NA","space","space","j","971","18259","NA","NA","29037","7892","971","2","legacy","1024","1","44100","-16","experiment","mesal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2207151","2205648","2208123","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2207151","2207151","NA","NA","2205644","NAP perception","8","7964","8","yes","1024"
"100","yes","100","996.555555556","996.555555556","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","j","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","8","8","8","0","0","NA","NA","0","0","0","0","NA","0","0","8","8","8","8","8","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","8","8","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","j","f","NA","NA","space","space","j","1005","18259","NA","NA","29037","7892","1005","2","legacy","1024","1","44100","-16","experiment","enval","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2209893","2208388","2210900","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2209893","2209893","NA","NA","2208384","NAP perception","9","8969","9","yes","1024"
"100","yes","100","985.8","985.8","white","no","xpyriment","Ich habe die obigen Informationen gelesen und verstanden.","legacy","legacy","0","uniform","1","0","NA","undefined","undefined","1","f","0","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","9","9","9","0","0","NA","NA","0","0","0","0","NA","0","0","9","9","9","9","9","Wed Oct 25 10:23:09 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP_GER_AA_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides","yes","no","sans","no","20","no","black","no","Weiter","yes","768","legacy","9","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_GER_AA_4blocks_noglides/subject-13.csv","xpyriment","Jazzy James","3.1.9","yes","yes","59a800d99ad5a1025d81bb03","59a801616c613b0251691de0","yes","no","0","f","f","NA","NA","space","space","f","889","18259","NA","NA","29037","7892","889","2","legacy","1024","1","44100","-16","experiment","vlal","2","0","1","1","0","Englisch, Chinesisch","13","Polnisch","odd","2167718","NA","NA","NA","NA","NA","NA","1923505","NA","1923506","1923506","2130493","2159535","2212686","2211178","2213576","2185978","2167714","NA","NA","2051354","2119758","NA","2167495","NA","2167717","NA","2212685","2212686","NA","NA","2211175","NAP perception","10","9858","10","yes","1024"
